"place_id","geometry.location.lat","geometry.location.lng","central_lat","central_lng","type"
"ChIJ1RXSYsCfQjQRCbG1qZC2o3A",25.0796514,121.234217,25.083333,121.21855,"airport"
"ChIJSUdbOsSfQjQROArK-rDh5yY",25.0767681,121.2319905,25.083333,121.21855,"airport"
"ChIJs1hXKsGfQjQRW1v7RbekLJ4",25.0796514,121.234217,25.083333,121.21855,"airport"
"ChIJbdvDYsCfQjQRG6nWSD19HGU",25.0810536,121.236996,25.083333,121.21855,"airport"
"ChIJbeG8fMCfQjQRIChwpGUgtew",25.0811497,121.2371882,25.083333,121.21855,"airport"
"ChIJjSxkib-fQjQRkLV-AClcbjQ",25.0817983,121.2379222,25.083333,121.21855,"airport"
"ChIJATtYvJafQjQRgkKH4dh3aiw",25.0862479,121.2442636,25.083333,121.24345,"airport"
"ChIJVVVVVZUgaDQRyrw0NSNCsiA",25.0492632,121.193945,25.056475,121.19365,"airport"
"ChIJK3iwqGygQjQRobS_5PJWUJw",25.0647179,121.286187,25.056475,121.29325,"airport"
"ChIJ8d7P32keaDQREKgRqbDcQmg",25.0103064,121.3325408,25.002759,121.31815,"airport"
"ChIJwdTFFP0eaDQR2nGQQvboGeY",24.9919695,121.3099283,25.002759,121.31815,"airport"
"ChIJSRiRaWIiaDQRureMQkv0lzc",24.9317413,121.2473169,24.949043,121.24345,"airport"
"ChIJuflCgiQZaDQRCXYMPK27nE4",24.940899,121.3174704,24.9504817449947,121.316306450097,"airport"
