"place_id","geometry.location.lat","geometry.location.lng","central_lat","central_lng","type"
"ChIJR_sUCUynQjQROqlDbZnuly0",25.06709,121.262097,25.083333,121.26835,"meal_takeaway"
"ChIJeSonLKknaDQRcGVU6B0ZCtA",25.0528691,121.1197665,25.0564749678345,121.118950029785,"meal_takeaway"
"ChIJeboHm5sgaDQRhd7Cpdn-JbE",25.0625139,121.2020339,25.056475,121.19365,"meal_takeaway"
"ChIJeboHm5sgaDQRmlOL-BBmKWE",25.062514,121.202034,25.056475,121.19365,"meal_takeaway"
"ChIJ_aNeB6IgaDQReqpVqKKabmY",25.064823,121.193924,25.056475,121.19365,"meal_takeaway"
"ChIJEScBiw6gQjQRaHtoLx9p_Yc",25.0586577,121.2784832,25.056475,121.26835,"meal_takeaway"
"ChIJy3JUrtgfaDQRclUIJncEtbI",25.047249,121.291766,25.056475,121.29325,"meal_takeaway"
"ChIJBb_XotgfaDQRRMLhBo4INNk",25.0469649,121.2925039,25.056475,121.29325,"meal_takeaway"
"ChIJ9XeYydgfaDQRfEtd9otNB6o",25.0463149,121.2916776,25.056475,121.29325,"meal_takeaway"
"ChIJMyuGUeMeaDQRXBAit8DHV_A",25.0402436,121.2948578,25.056475,121.29325,"meal_takeaway"
"ChIJyagOAXqgQjQRiblXY6Qrj8c",25.051937,121.2972433,25.056475,121.29325,"meal_takeaway"
"ChIJO3ThBnagQjQRAfSLeC4pzmc",25.048204,121.291509,25.056475,121.29325,"meal_takeaway"
"ChIJ4_x72kmnQjQRta-8kn1Uc3I",25.0524445,121.361911,25.0562816981189,121.342886263389,"meal_takeaway"
"ChIJAQAAABAfaDQRxhUbStYQYOg",25.052832,121.3706762,25.0541966653448,121.368057033976,"meal_takeaway"
"ChIJv11tPTenQjQRCQ3aNvxZgUk",25.05631,121.363587,25.0541966653448,121.368057033976,"meal_takeaway"
"ChIJb5Y2pD6nQjQRz8rgpSGurB4",25.0527625,121.3706227,25.0541966653448,121.368057033976,"meal_takeaway"
"ChIJvaGsGiinQjQRdpHaU-q7-BE",25.071338,121.364293,25.0541966653448,121.368057033976,"meal_takeaway"
"ChIJpW60yTqnQjQRr4tRBBUwAUI",25.061557,121.367136,25.0541966653448,121.368057033976,"meal_takeaway"
"ChIJh1OxqjunQjQRFaoCGS5omqg",25.0589029,121.3684773,25.0541966653448,121.368057033976,"meal_takeaway"
"ChIJYfWBdyenQjQRArshGkZQzNU",25.0716284,121.3686312,25.0541966653448,121.368057033976,"meal_takeaway"
"ChIJE_Q11ycgaDQRR6UOYseVSMc",25.0233621,121.2602994,25.029617,121.24345,"meal_takeaway"
"ChIJ-5Xfw7cfaDQR-t7ULHOMNkM",25.0239088,121.298655,25.029617,121.29325,"meal_takeaway"
"ChIJGYJEr7YfaDQRbnOgj1W3JwM",25.0195867,121.3021359,25.029617,121.29325,"meal_takeaway"
"ChIJWR94z7YfaDQRAifvYPC90HY",25.019939,121.300601,25.029617,121.29325,"meal_takeaway"
