"place_id","geometry.location.lat","geometry.location.lng","central_lat","central_lng","type"
"ChIJq-_R3bmhQjQR8zILx0oh3cw",25.102502,121.289926,25.1028578397514,121.288774052901,"campground"
"ChIJv4CGhQGhQjQR_WsF85opstM",25.0928928,121.2994715,25.1028578397514,121.288774052901,"campground"
"ChIJyTTgx3WhQjQRXXbhxoG-xSs",25.1109454,121.3101725,25.0967648894164,121.306957106076,"campground"
"ChIJmzPN-aarQjQRh3TQmUKv4BU",25.1058227,121.3181269,25.0967648894164,121.306957106076,"campground"
"ChIJz0Mdd1CgQjQRJV1OD_SIGPA",25.078188,121.298938,25.0833236334983,121.293242193396,"campground"
"ChIJn4BmS_4maDQRUeeG9L2FCqE",25.041605,121.128189,25.0564749678345,121.118950029785,"campground"
"ChIJt1rOsLggaDQRD0wdqwR9nJU",25.0516988,121.1876287,25.056475,121.16875,"campground"
"ChIJM33zdsIgaDQRu3WfhiLE1BU",25.0422392,121.1937432,25.056475,121.19365,"campground"
"ChIJ7SFrNEqnQjQRg97k-bb9bpk",25.0509717,121.3587321,25.0562816981189,121.342886263389,"campground"
"ChIJsRqiWiIhaDQRMN0dflx-FDY",25.0210688,121.1926262,25.029617,121.19365,"campground"
"ChIJFy5ZhU4gaDQRXBMckaCql5s",25.025166,121.231808,25.029617,121.21855,"campground"
"ChIJSznqmowfaDQRq3xQxHcdoXc",25.0299147,121.2689671,25.029617,121.26835,"campground"
"ChIJ28W2FtglaDQRWjKTVJqB6Gk",25.0026522,121.1117846,25.002759,121.09405,"campground"
"ChIJ97LcSysgaDQRkU6z3xa2dAI",25.0135349,121.2559506,25.002759,121.24345,"campground"
"ChIJm6LL3OUhaDQRzCbRD-lN8mU",24.9870672,121.2528732,25.002759,121.24345,"campground"
"ChIJBTqXWL0daDQRsenZAQ_jA_w",25.004238,121.387387,25.002759,121.36795,"campground"
"ChIJZVce4HUdaDQRm7p213qWJU0",24.9969869,121.4048354,25.0040067978013,121.389086633334,"campground"
"ChIJ2c7VhvgxaDQR4RW0yDXK6uo",24.973351,121.015882,24.9656009474041,121.004722262895,"campground"
"ChIJh1Bs4VYkaDQR6ie-r4iaiu0",24.9605854,121.1335695,24.975901,121.14385,"campground"
"ChIJrbCGdQgkaDQRenJ3Ue3yLlI",24.9804738,121.1694031,24.975901,121.16875,"campground"
"ChIJFwzAz9IjaDQRa0BoZdSNroo",24.9715533,121.2162249,24.975901,121.21855,"campground"
"ChIJnUR2hfAxaDQRX_mrWaKiryw",24.9355477,120.9971158,24.9485872297833,120.996924873063,"campground"
"ChIJu_njR5ckaDQRQ5_fPDVGCCY",24.9345119,121.1582171,24.949043,121.16875,"campground"
"ChIJCaa4AIMYaDQRaj0sPJMQK9g",24.9342946,121.2657915,24.949043,121.26835,"campground"
"ChIJp7f-Wd0YaDQRVRGRcZr8gio",24.940149,121.297643,24.949043,121.29325,"campground"
"ChIJhf4u_BcZaDQR1qexwlc5btc",24.934653,121.3202388,24.9504817449947,121.316306450097,"campground"
"ChIJmSXVmFQlaDQRSlBdvBund7k",24.9270318,121.0847405,24.9222235916983,121.070349992274,"campground"
"ChIJw3BLKUojaDQRJ18E3vDyqgM",24.9058953,121.1915102,24.922185,121.19365,"campground"
"ChIJS7TeEPAiaDQR1raYw2wFahY",24.9248799,121.229301,24.922185,121.21855,"campground"
"ChIJR_F_94wiaDQRpu0f9SgzutQ",24.9243506,121.2424252,24.922185,121.24345,"campground"
"ChIJ863VlPI6aDQRspBT9_Xj5r4",24.8874427,121.1046845,24.9020686270543,121.094451920523,"campground"
"ChIJha58hsoiaDQRD6vducBLScs",24.8922339,121.2391868,24.895327,121.24345,"campground"
"ChIJccFM1C4YaDQR2g8L_Hpj9KU",24.8818271,121.2997515,24.895327,121.29325,"campground"
"ChIJI51tyugZaDQRSpTtLw54oLc",24.8792398,121.336751,24.8878645847946,121.336491604818,"campground"
"ChIJXxGbXHg7aDQRto0SWiKpEp0",24.8661795,121.1621293,24.8687914797864,121.169857179305,"campground"
"ChIJoRMpenE9aDQRQfWXK53u3lM",24.851814,121.246431,24.868469,121.24345,"campground"
"ChIJo7w2SHI9aDQRQLR7lv17d9Y",24.8547157,121.2439652,24.868469,121.24345,"campground"
"ChIJNx_49YQXaDQRmMuupUqDtZo",24.86749,121.300945,24.868469,121.29325,"campground"
"ChIJk2rWQKkQaDQR5Y5QTYeBVws",24.858413,121.361638,24.8553048353862,121.355560468087,"campground"
"ChIJE39d_6UQaDQRlAIf2F0rAMA",24.8549621,121.3656328,24.8553048353862,121.355560468087,"campground"
"ChIJtzqM1MoQaDQRL8rvCHop2R8",24.8395119,121.3543114,24.8553048353862,121.355560468087,"campground"
"ChIJO53_HjQXaDQRaCTz25IRCxU",24.8390605,121.3486265,24.8553048353862,121.355560468087,"campground"
"ChIJY0AiFJk7aDQRQXBtc-6GR4U",24.86054,121.1520946,24.8460845568025,121.154461335058,"campground"
"ChIJyWh56vo7aDQR1jyJ-OgxbnQ",24.8319207,121.1610353,24.8460845568025,121.154461335058,"campground"
"ChIJMe0cUp09aDQRq-_7dhadr3A",24.8440076,121.2508497,24.841611,121.24345,"campground"
"ChIJuwEm6tIXaDQRV8PdTcBKuPk",24.8411431,121.2723124,24.841611,121.26835,"campground"
"ChIJiZnUmScWaDQRuDJI0Us1ZcQ",24.8294513,121.2636723,24.841611,121.26835,"campground"
"ChIJi5bUXvAQaDQRD5r_7pc7Rf8",24.8243732,121.3911283,24.8350899892762,121.393686165523,"campground"
"ChIJbxQg-eYQaDQR0xIQcil_B5w",24.822034,121.3824429,24.8350899892762,121.393686165523,"campground"
"ChIJYTP5HYYQaDQRH_rlSB-QH3k",24.842239,121.401685,24.8350899892762,121.393686165523,"campground"
"ChIJ2Zg3xKg-aDQRkC362KYRzng",24.814656,121.180837,24.8273645097984,121.178560445137,"campground"
"ChIJrf2M_KU-aDQR2zBQlPvhF6Y",24.8118325,121.1823643,24.8273645097984,121.178560445137,"campground"
"ChIJU9sdwSA8aDQRHx3qciaJ7o4",24.8156709,121.1984826,24.8223936149699,121.197080776451,"campground"
"ChIJw4HNbcE9aDQRapFqv46m6WE",24.8225048,121.235999,24.8169366083127,121.219528373497,"campground"
